STIs,TempRels,VerSupp,HorSupp
"[6, 24, 13, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06097560975609756,6.7
"[6, 24, 15]","['b', 'b', 'b']",0.08536585365853659,13.571428571428571
"[6, 24, 15, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07926829268292683,14.461538461538462
"[6, 24, 15]","['b', 'b', 'c']",0.08536585365853659,5.357142857142857
"[6, 24, 15, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.08536585365853659,5.357142857142857
"[6, 24, 16]","['b', 'b', 'c']",0.06707317073170732,5.545454545454546
"[6, 24, 16, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06707317073170732,5.545454545454546
"[6, 24, 19]","['b', 'b', 'b']",0.07926829268292683,7.846153846153846
"[6, 24, 19, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07926829268292683,7.846153846153846
"[6, 24, 20]","['b', 'b', 'b']",0.09146341463414634,7.866666666666666
"[6, 24, 20, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.09146341463414634,7.866666666666666
"[6, 24, 21]","['b', 'b', 'b']",0.06097560975609756,9.1
"[6, 24, 21, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,9.1
"[6, 24, 22]","['b', 'b', 'b']",0.06707317073170732,6.454545454545454
"[6, 24, 22, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,6.454545454545454
"[6, 24, 26]","['b', 'b', 'b']",0.06707317073170732,7.0
"[6, 24, 26, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,7.0
"[6, 24, 27]","['b', 'b', 'b']",0.07926829268292683,6.769230769230769
"[6, 24, 27, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07926829268292683,6.769230769230769
"[6, 24, 29]","['b', 'b', 'b']",0.06097560975609756,5.4
"[6, 24, 29, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,5.4
"[6, 24, 30]","['b', 'b', 'b']",0.06097560975609756,5.1
"[6, 24, 30, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,5.1
"[6, 24, 30]","['b', 'b', 'e']",0.054878048780487805,3.0
"[6, 24, 30, 999]","['b', 'b', 'e', 'b', 'b', 'b']",0.054878048780487805,3.0
"[6, 24, 32]","['b', 'b', 'b']",0.06097560975609756,5.4
"[6, 24, 32, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,5.4
"[6, 24, 999]","['b', 'b', 'b']",0.2804878048780488,5.0
"[6, 24]",['m'],0.07926829268292683,1.0
"[6, 24, 999]","['m', 'b', 'b']",0.07926829268292683,1.0
"[6, 24]",['s'],0.10975609756097561,1.0555555555555556
"[6, 24, 15]","['s', 'b', 'c']",0.054878048780487805,1.7777777777777777
"[6, 24, 15, 999]","['s', 'b', 'c', 'b', 'b', 'b']",0.054878048780487805,1.7777777777777777
"[6, 24, 999]","['s', 'b', 'b']",0.10975609756097561,1.0555555555555556
"[6, 25]",['b'],0.12804878048780488,4.095238095238095
"[6, 25, 10]","['b', 'b', 'b']",0.054878048780487805,5.222222222222222
"[6, 25, 10, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,4.111111111111111
"[6, 25, 12]","['b', 'b', 'b']",0.06097560975609756,3.9
"[6, 25, 12, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,3.3333333333333335
"[6, 25, 15]","['b', 'b', 'b']",0.054878048780487805,9.777777777777779
"[6, 25, 15, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,9.777777777777779
"[6, 25, 19]","['b', 'b', 'b']",0.06707317073170732,4.181818181818182
"[6, 25, 19, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,4.181818181818182
"[6, 25, 22]","['b', 'b', 'b']",0.07317073170731707,3.4166666666666665
"[6, 25, 22, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07317073170731707,3.4166666666666665
"[6, 25, 23]","['b', 'b', 'b']",0.06097560975609756,6.1
"[6, 25, 23, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,6.1
"[6, 25, 27]","['b', 'b', 'b']",0.08536585365853659,5.214285714285714
"[6, 25, 27, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.08536585365853659,5.214285714285714
"[6, 25, 30]","['b', 'b', 'b']",0.06097560975609756,3.2
"[6, 25, 30, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,3.3333333333333335
"[6, 25, 33]","['b', 'b', 'b']",0.054878048780487805,7.0
"[6, 25, 33, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,7.0
"[6, 25, 999]","['b', 'b', 'b']",0.12804878048780488,4.095238095238095
"[6, 26]",['b'],0.3048780487804878,4.54
"[6, 26, 1]","['b', 'b', 'b']",0.06097560975609756,2.8
"[6, 26, 1, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,3.0
"[6, 26, 2]","['b', 'b', 'b']",0.06707317073170732,2.909090909090909
"[6, 26, 2, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,2.909090909090909
"[6, 26, 10]","['b', 'b', 'b']",0.10975609756097561,9.444444444444445
"[6, 26, 10, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.10365853658536585,9.352941176470589
"[6, 26, 10]","['b', 'b', 'c']",0.06097560975609756,5.7
"[6, 26, 10, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06097560975609756,5.7
"[6, 26, 11]","['b', 'b', 'b']",0.09146341463414634,7.733333333333333
"[6, 26, 11, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.09146341463414634,7.666666666666667
"[6, 26, 11]","['b', 'b', 'c']",0.06097560975609756,7.7
"[6, 26, 11, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06097560975609756,7.7
"[6, 26, 12]","['b', 'b', 'b']",0.07926829268292683,8.846153846153847
"[6, 26, 12, 10]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,12.11111111111111
"[6, 26, 12, 10, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,11.555555555555555
"[6, 26, 12, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07926829268292683,7.846153846153846
"[6, 26, 13]","['b', 'b', 'b']",0.054878048780487805,7.111111111111111
"[6, 26, 13, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,7.111111111111111
"[6, 26, 15]","['b', 'b', 'b']",0.11585365853658537,8.789473684210526
"[6, 26, 15, 10]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,10.2
"[6, 26, 15, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.11585365853658537,8.789473684210526
"[6, 26, 15]","['b', 'b', 'c']",0.06097560975609756,6.5
"[6, 26, 15, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06097560975609756,6.5
"[6, 26, 17]","['b', 'b', 'b']",0.07317073170731707,6.166666666666667
"[6, 26, 17, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07317073170731707,6.083333333333333
"[6, 26, 17]","['b', 'b', 'c']",0.07317073170731707,4.75
"[6, 26, 17, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.07317073170731707,4.75
"[6, 26, 19]","['b', 'b', 'b']",0.0975609756097561,5.5
"[6, 26, 19, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.0975609756097561,5.5
"[6, 26, 20]","['b', 'b', 'b']",0.12195121951219512,5.0
"[6, 26, 20, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.12195121951219512,5.0
"[6, 26, 21]","['b', 'b', 'b']",0.10365853658536585,4.823529411764706
"[6, 26, 21, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.10365853658536585,4.823529411764706
"[6, 26, 22]","['b', 'b', 'b']",0.0975609756097561,4.75
"[6, 26, 22, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.0975609756097561,4.75
"[6, 26, 23]","['b', 'b', 'b']",0.10365853658536585,7.705882352941177
"[6, 26, 23, 19]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,4.0
"[6, 26, 23, 19, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,4.0
"[6, 26, 23, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.10365853658536585,7.705882352941177
"[6, 26, 24]","['b', 'b', 'b']",0.09146341463414634,6.066666666666666
"[6, 26, 24, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.09146341463414634,6.066666666666666
"[6, 26, 29]","['b', 'b', 'b']",0.054878048780487805,4.888888888888889
"[6, 26, 29, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,4.888888888888889
"[6, 26, 30]","['b', 'b', 'b']",0.07317073170731707,5.75
"[6, 26, 30, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07317073170731707,5.75
"[6, 26, 32]","['b', 'b', 'b']",0.07317073170731707,4.666666666666667
"[6, 26, 32, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07317073170731707,4.666666666666667
"[6, 26, 32]","['b', 'b', 'e']",0.054878048780487805,3.5555555555555554
"[6, 26, 32, 999]","['b', 'b', 'e', 'b', 'b', 'b']",0.054878048780487805,3.5555555555555554
"[6, 26, 33]","['b', 'b', 'b']",0.12804878048780488,4.809523809523809
"[6, 26, 33, 10]","['b', 'b', 'b', 'b', 'b', 'c']",0.054878048780487805,5.333333333333333
"[6, 26, 33, 10, 999]","['b', 'b', 'b', 'b', 'b', 'c', 'b', 'b', 'b', 'b']",0.054878048780487805,5.333333333333333
"[6, 26, 33, 15]","['b', 'b', 'b', 'b', 'b', 'c']",0.054878048780487805,3.7777777777777777
"[6, 26, 33, 15, 999]","['b', 'b', 'b', 'b', 'b', 'c', 'b', 'b', 'b', 'b']",0.054878048780487805,3.7777777777777777
"[6, 26, 33, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.12804878048780488,4.809523809523809
"[6, 26, 36]","['b', 'b', 'b']",0.06097560975609756,12.2
"[6, 26, 36, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,12.2
"[6, 26, 999]","['b', 'b', 'b']",0.29878048780487804,4.571428571428571
"[6, 26]",['m'],0.12195121951219512,1.2
"[6, 26, 10]","['m', 'b', 'b']",0.054878048780487805,2.888888888888889
"[6, 26, 10, 999]","['m', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,2.7777777777777777
"[6, 26, 999]","['m', 'b', 'b']",0.12195121951219512,1.2
"[6, 26]",['o'],0.06707317073170732,1.0909090909090908
"[6, 26, 999]","['o', 'b', 'b']",0.06707317073170732,1.0909090909090908
"[6, 26]",['s'],0.08536585365853659,1.0
"[6, 26, 999]","['s', 'b', 'b']",0.08536585365853659,1.0
"[6, 27]",['b'],0.3902439024390244,4.953125
"[6, 27, 7]","['b', 'b', 'c']",0.06097560975609756,10.6
"[6, 27, 7, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06097560975609756,10.6
"[6, 27, 9]","['b', 'b', 'c']",0.054878048780487805,9.222222222222221
"[6, 27, 9, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.054878048780487805,9.222222222222221
"[6, 27, 10]","['b', 'b', 'b']",0.08536585365853659,5.928571428571429
"[6, 27, 10, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.08536585365853659,5.5
"[6, 27, 10]","['b', 'b', 'c']",0.13414634146341464,11.363636363636363
"[6, 27, 10, 12]","['b', 'b', 'c', 'b', 'c', 'b']",0.054878048780487805,10.777777777777779
"[6, 27, 10, 12, 999]","['b', 'b', 'c', 'b', 'c', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,10.777777777777779
"[6, 27, 10, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.13414634146341464,11.363636363636363
"[6, 27, 11]","['b', 'b', 'b']",0.07926829268292683,6.538461538461538
"[6, 27, 11, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07926829268292683,6.538461538461538
"[6, 27, 11]","['b', 'b', 'c']",0.12195121951219512,7.8
"[6, 27, 11, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.12195121951219512,7.8
"[6, 27, 12]","['b', 'b', 'b']",0.06097560975609756,7.4
"[6, 27, 12, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,7.0
"[6, 27, 12]","['b', 'b', 'c']",0.10365853658536585,5.647058823529412
"[6, 27, 12, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.10365853658536585,5.647058823529412
"[6, 27, 13]","['b', 'b', 'c']",0.0975609756097561,6.0
"[6, 27, 13, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.0975609756097561,6.0
"[6, 27, 14]","['b', 'b', 'c']",0.054878048780487805,7.888888888888889
"[6, 27, 14, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.054878048780487805,7.888888888888889
"[6, 27, 15]","['b', 'b', 'b']",0.09146341463414634,9.6
"[6, 27, 15, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.09146341463414634,9.6
"[6, 27, 15]","['b', 'b', 'c']",0.13414634146341464,8.409090909090908
"[6, 27, 15, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.13414634146341464,8.409090909090908
"[6, 27, 16]","['b', 'b', 'c']",0.054878048780487805,5.222222222222222
"[6, 27, 16, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.054878048780487805,5.222222222222222
"[6, 27, 17]","['b', 'b', 'b']",0.07317073170731707,4.083333333333333
"[6, 27, 17, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07317073170731707,4.0
"[6, 27, 17]","['b', 'b', 'c']",0.10365853658536585,5.588235294117647
"[6, 27, 17, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.10365853658536585,5.588235294117647
"[6, 27, 18]","['b', 'b', 'c']",0.0975609756097561,6.1875
"[6, 27, 18, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.0975609756097561,6.1875
"[6, 27, 19]","['b', 'b', 'b']",0.07317073170731707,5.25
"[6, 27, 19, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07317073170731707,5.25
"[6, 27, 20]","['b', 'b', 'b']",0.09146341463414634,4.733333333333333
"[6, 27, 20, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.09146341463414634,4.733333333333333
"[6, 27, 20]","['b', 'b', 'c']",0.054878048780487805,4.444444444444445
"[6, 27, 20, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.054878048780487805,4.444444444444445
"[6, 27, 21]","['b', 'b', 'b']",0.054878048780487805,6.333333333333333
"[6, 27, 21, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,6.333333333333333
"[6, 27, 21]","['b', 'b', 'f']",0.09146341463414634,3.6
"[6, 27, 21, 999]","['b', 'b', 'f', 'b', 'b', 'b']",0.09146341463414634,3.6
"[6, 27, 22]","['b', 'b', 'b']",0.06707317073170732,5.7272727272727275
"[6, 27, 22, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,5.7272727272727275
"[6, 27, 22]","['b', 'b', 'f']",0.06097560975609756,2.5
"[6, 27, 22, 999]","['b', 'b', 'f', 'b', 'b', 'b']",0.06097560975609756,2.5
"[6, 27, 23]","['b', 'b', 'b']",0.08536585365853659,5.714285714285714
"[6, 27, 23, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.08536585365853659,5.714285714285714
"[6, 27, 23]","['b', 'b', 'f']",0.09146341463414634,3.2
"[6, 27, 23, 999]","['b', 'b', 'f', 'b', 'b', 'b']",0.09146341463414634,3.2
"[6, 27, 23]","['b', 'b', 'c']",0.054878048780487805,4.0
"[6, 27, 23, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.054878048780487805,4.0
"[6, 27, 24]","['b', 'b', 'b']",0.07317073170731707,5.166666666666667
"[6, 27, 24, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07317073170731707,5.166666666666667
"[6, 27, 25]","['b', 'b', 'b']",0.06097560975609756,5.9
"[6, 27, 25, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,5.9
"[6, 27, 30]","['b', 'b', 'b']",0.06097560975609756,3.9
"[6, 27, 30, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,4.222222222222222
"[6, 27, 32]","['b', 'b', 'b']",0.06097560975609756,5.8
"[6, 27, 32, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,5.8
"[6, 27, 33]","['b', 'b', 'b']",0.06707317073170732,6.636363636363637
"[6, 27, 33, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,6.636363636363637
"[6, 27, 33]","['b', 'b', 'f']",0.07317073170731707,2.3333333333333335
"[6, 27, 33, 999]","['b', 'b', 'f', 'b', 'b', 'b']",0.07317073170731707,2.3333333333333335
"[6, 27, 33]","['b', 'b', 'e']",0.11585365853658537,5.2631578947368425
"[6, 27, 33, 999]","['b', 'b', 'e', 'b', 'b', 'b']",0.11585365853658537,5.2631578947368425
"[6, 27, 36]","['b', 'b', 'b']",0.06707317073170732,10.636363636363637
"[6, 27, 36, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,10.636363636363637
"[6, 27, 36]","['b', 'b', 'c']",0.06707317073170732,7.181818181818182
"[6, 27, 36, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06707317073170732,7.181818181818182
"[6, 27, 999]","['b', 'b', 'b']",0.3902439024390244,4.953125
"[6, 27]",['m'],0.06707317073170732,1.0
"[6, 27, 999]","['m', 'b', 'b']",0.06707317073170732,1.0
"[6, 27]",['o'],0.06707317073170732,1.0
"[6, 27, 999]","['o', 'b', 'b']",0.06707317073170732,1.0
"[6, 27]",['s'],0.17073170731707318,1.0714285714285714
"[6, 27, 10]","['s', 'b', 'c']",0.06097560975609756,3.0
"[6, 27, 10, 999]","['s', 'b', 'c', 'b', 'b', 'b']",0.06097560975609756,3.0
"[6, 27, 11]","['s', 'b', 'c']",0.054878048780487805,3.111111111111111
"[6, 27, 11, 999]","['s', 'b', 'c', 'b', 'b', 'b']",0.054878048780487805,3.111111111111111
"[6, 27, 15]","['s', 'b', 'c']",0.07317073170731707,2.9166666666666665
"[6, 27, 15, 999]","['s', 'b', 'c', 'b', 'b', 'b']",0.07317073170731707,2.9166666666666665
"[6, 27, 16]","['s', 'b', 'c']",0.06097560975609756,3.2
"[6, 27, 16, 999]","['s', 'b', 'c', 'b', 'b', 'b']",0.06097560975609756,3.2
"[6, 27, 21]","['s', 'b', 'f']",0.06707317073170732,1.0
"[6, 27, 21, 999]","['s', 'b', 'f', 'b', 'b', 'b']",0.06707317073170732,1.0
"[6, 27, 24]","['s', 'b', 'f']",0.054878048780487805,1.0
"[6, 27, 24, 999]","['s', 'b', 'f', 'b', 'b', 'b']",0.054878048780487805,1.0
"[6, 27, 33]","['s', 'b', 'f']",0.06097560975609756,1.0
"[6, 27, 33, 999]","['s', 'b', 'f', 'b', 'b', 'b']",0.06097560975609756,1.0
"[6, 27, 33]","['s', 's', 'e']",0.054878048780487805,1.0
"[6, 27, 33, 999]","['s', 's', 'e', 'b', 'b', 'b']",0.054878048780487805,1.0
"[6, 27, 999]","['s', 'b', 'b']",0.17073170731707318,1.0714285714285714
"[6, 28]",['b'],0.2073170731707317,3.1176470588235294
"[6, 28, 10]","['b', 'b', 'c']",0.054878048780487805,3.888888888888889
"[6, 28, 10, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.054878048780487805,3.888888888888889
"[6, 28, 23]","['b', 'b', 'b']",0.054878048780487805,3.6666666666666665
"[6, 28, 23, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,3.6666666666666665
"[6, 28, 30]","['b', 'b', 'b']",0.07926829268292683,3.3846153846153846
"[6, 28, 30, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07317073170731707,3.5833333333333335
"[6, 28, 999]","['b', 'b', 'b']",0.20121951219512196,3.0
"[6, 28]",['s'],0.07317073170731707,1.0833333333333333
"[6, 28, 999]","['s', 'b', 'b']",0.07317073170731707,1.0833333333333333
"[6, 29]",['b'],0.2073170731707317,3.9411764705882355
"[6, 29, 23]","['b', 'b', 'b']",0.06097560975609756,4.6
"[6, 29, 23, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,5.0
"[6, 29, 24]","['b', 'b', 'b']",0.054878048780487805,2.5555555555555554
"[6, 29, 24, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,2.5555555555555554
"[6, 29, 999]","['b', 'b', 'b']",0.2073170731707317,3.9411764705882355
"[6, 29]",['s'],0.07926829268292683,1.0
"[6, 29, 999]","['s', 'b', 'b']",0.07926829268292683,1.0
"[6, 30]",['b'],0.29878048780487804,4.020408163265306
"[6, 30, 10]","['b', 'b', 'c']",0.06097560975609756,13.8
"[6, 30, 10, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06097560975609756,13.8
"[6, 30, 11]","['b', 'b', 'c']",0.0975609756097561,6.8125
"[6, 30, 11, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.0975609756097561,6.8125
"[6, 30, 12]","['b', 'b', 'c']",0.054878048780487805,4.111111111111111
"[6, 30, 12, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.054878048780487805,4.111111111111111
"[6, 30, 15]","['b', 'b', 'c']",0.10975609756097561,6.666666666666667
"[6, 30, 15, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.10975609756097561,6.666666666666667
"[6, 30, 16]","['b', 'b', 'c']",0.06707317073170732,4.454545454545454
"[6, 30, 16, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06707317073170732,4.454545454545454
"[6, 30, 17]","['b', 'b', 'c']",0.06707317073170732,8.727272727272727
"[6, 30, 17, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06707317073170732,8.727272727272727
"[6, 30, 23]","['b', 'b', 'b']",0.06707317073170732,4.363636363636363
"[6, 30, 23, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06707317073170732,4.363636363636363
"[6, 30, 27]","['b', 'b', 'b']",0.054878048780487805,3.888888888888889
"[6, 30, 27, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,3.888888888888889
"[6, 30, 28]","['b', 'b', 'b']",0.054878048780487805,3.2222222222222223
"[6, 30, 28, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,3.2222222222222223
"[6, 30, 999]","['b', 'b', 'b']",0.2804878048780488,4.086956521739131
"[6, 30]",['m'],0.07317073170731707,1.0
"[6, 30, 999]","['m', 'b', 'b']",0.07317073170731707,1.0
"[6, 30]",['s'],0.0975609756097561,1.0625
"[6, 30, 999]","['s', 'b', 'b']",0.0975609756097561,1.0625
"[6, 31]",['b'],0.06707317073170732,1.1818181818181819
"[6, 31, 27]","['b', 'b', 'b']",0.054878048780487805,1.7777777777777777
"[6, 31, 27, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,1.7777777777777777
"[6, 31, 999]","['b', 'b', 'b']",0.06707317073170732,1.1818181818181819
"[6, 32]",['b'],0.3170731707317073,3.4038461538461537
"[6, 32, 2]","['b', 'b', 'b']",0.07317073170731707,2.75
"[6, 32, 2, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.07317073170731707,2.75
"[6, 32, 3]","['b', 'b', 'b']",0.054878048780487805,3.888888888888889
"[6, 32, 3, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,3.888888888888889
"[6, 32, 9]","['b', 'b', 'b']",0.06097560975609756,7.3
"[6, 32, 9, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,8.0
"[6, 32, 9]","['b', 'b', 'c']",0.054878048780487805,6.777777777777778
"[6, 32, 9, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.054878048780487805,6.777777777777778
"[6, 32, 10]","['b', 'b', 'b']",0.10365853658536585,9.764705882352942
"[6, 32, 10, 12]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,8.555555555555555
"[6, 32, 10, 12, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,8.11111111111111
"[6, 32, 10, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.0975609756097561,8.8125
"[6, 32, 10]","['b', 'b', 'c']",0.054878048780487805,7.444444444444445
"[6, 32, 10, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.054878048780487805,7.444444444444445
"[6, 32, 11]","['b', 'b', 'b']",0.10975609756097561,7.722222222222222
"[6, 32, 11, 15]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,13.7
"[6, 32, 11, 15, 999]","['b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,13.7
"[6, 32, 11, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.10975609756097561,7.722222222222222
"[6, 32, 11]","['b', 'b', 'c']",0.09146341463414634,4.333333333333333
"[6, 32, 11, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.09146341463414634,4.333333333333333
"[6, 32, 12]","['b', 'b', 'b']",0.09146341463414634,5.133333333333334
"[6, 32, 12, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.08536585365853659,5.142857142857143
"[6, 32, 12]","['b', 'b', 'c']",0.06707317073170732,2.6363636363636362
"[6, 32, 12, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06707317073170732,2.6363636363636362
"[6, 32, 13]","['b', 'b', 'b']",0.08536585365853659,5.642857142857143
"[6, 32, 13, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.08536585365853659,5.214285714285714
"[6, 32, 13]","['b', 'b', 'c']",0.06097560975609756,4.7
"[6, 32, 13, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06097560975609756,4.7
"[6, 32, 15]","['b', 'b', 'b']",0.12195121951219512,7.05
"[6, 32, 15, 10]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,10.88888888888889
"[6, 32, 15, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.11585365853658537,7.368421052631579
"[6, 32, 16]","['b', 'b', 'c']",0.054878048780487805,3.888888888888889
"[6, 32, 16, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.054878048780487805,3.888888888888889
"[6, 32, 17]","['b', 'b', 'b']",0.08536585365853659,4.571428571428571
"[6, 32, 17, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.08536585365853659,4.5
"[6, 32, 17]","['b', 'b', 'c']",0.06097560975609756,3.8
"[6, 32, 17, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06097560975609756,3.8
"[6, 32, 18]","['b', 'b', 'b']",0.054878048780487805,5.444444444444445
"[6, 32, 18, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.054878048780487805,5.111111111111111
"[6, 32, 18]","['b', 'b', 'c']",0.06707317073170732,4.090909090909091
"[6, 32, 18, 999]","['b', 'b', 'c', 'b', 'b', 'b']",0.06707317073170732,4.090909090909091
"[6, 32, 19]","['b', 'b', 'b']",0.06097560975609756,4.3
"[6, 32, 19, 999]","['b', 'b', 'b', 'b', 'b', 'b']",0.06097560975609756,4.3
"[6, 32, 20]","['b', 'b', 'b']",0.13414634146341464,3.8181818181818183
"[6, 32, 20, 23]","['b', 'b', 'b', 'b', 'b', 'e']",0.054878048780487805,4.222222222222222
